created_at,full_text,tweet_url,text_clean,text_StopWord,text_tokens,text_steamindo,polarity,subjectivity,sentiment,Sentiment
Wed Jun 04 23:28:31 +0000 2025,Can we do a mass #WWE black out if Karrion Kross dosen t get his contract renewed?! THEY WONT GET BETTER UNTIL THEY FEEL US!!!!!!! The WWE UNIVERSE IS TERRIBLY UNHAPPY AND WE HAVE BEEN FOR A FUCKING WHILE!!!!!!!!!!! I will be boycotting every wwe program this week #DISBELIEF,https://x.com/undefined/status/1930406340758835681,can we do a mass wwe black out if karrion kross dosen t get his contract renewed they wont get better until they feel us the wwe universe is terribly unhappy and we have been for a fucking while i will be boycotting every wwe program this week disbelief,can we do a mass wwe black out if karrion kross dosen get his contract renewed they wont get better until they feel us wwe universe is terribly unhappy and we have been for a fucking while i will be boycotting every wwe program this week disbelief,"['can', 'we', 'do', 'a', 'mass', 'wwe', 'black', 'out', 'if', 'karrion', 'kross', 'dosen', 'get', 'his', 'contract', 'renewed', 'they', 'wont', 'get', 'better', 'until', 'they', 'feel', 'us', 'wwe', 'universe', 'is', 'terribly', 'unhappy', 'and', 'we', 'have', 'been', 'for', 'a', 'fucking', 'while', 'i', 'will', 'be', 'boycotting', 'every', 'wwe', 'program', 'this', 'week', 'disbelief']",can we do a mass wwe black out if karrion kross dosen get his contract renewed they wont get better until they feel us wwe universe is terribly unhappy and we have been for a fucking while i will be boycotting every wwe program this week disbelief,-0.2020833333333333,0.6583333333333334,,Negatif
Wed Jun 04 23:28:30 +0000 2025,@Moonsunwalk @Trench_yeen @JOKAQARMY1 Says a man who hasn't picked the book up? 0 disrespect because the Bible should never be pushed on anyone. It's up to you to read it. This also dosen't mean you know everything by reading it. There is alot of truthfully information in it. Just don't think of it as a religion.,https://x.com/undefined/status/1930406337034285269, yeen  says a man who hasnt picked the book up  disrespect because the bible should never be pushed on anyone its up to you to read it this also dosent mean you know everything by reading it there is alot of truthfully information in it just dont think of it as a religion,yeen says a man who hasnt picked book up disrespect because bible should never be pushed on anyone its up to you to read it this also dosent mean you know everything by reading it there is alot of truthfully information in it just dont think of it as a religion,"['yeen', 'says', 'a', 'man', 'who', 'hasnt', 'picked', 'book', 'up', 'disrespect', 'because', 'bible', 'should', 'never', 'be', 'pushed', 'on', 'anyone', 'its', 'up', 'to', 'you', 'to', 'read', 'it', 'this', 'also', 'dosent', 'mean', 'you', 'know', 'everything', 'by', 'reading', 'it', 'there', 'is', 'alot', 'of', 'truthfully', 'information', 'in', 'it', 'just', 'dont', 'think', 'of', 'it', 'as', 'a', 'religion']",yeen says a man who hasnt picked book up disrespect because bible should never be pushed on anyone its up to you to read it this also dosent mean you know everything by reading it there is alot of truthfully information in it just dont think of it as a religion,0.09375,0.59375,,Positif
Wed Jun 04 23:26:09 +0000 2025,gatau lah gue kecewa anjir mending dana nya buat org yg bnr bnr butuh pak banyak tau yg dapet ukt ga sesuai penghasilan ortu trs berakhir ngundurin diri karena ga mampu. menurut gue anak dosen tuh mampu buat bayar ukt &amp; dll https://t.co/RkiibEuXzB,https://x.com/undefined/status/1930405746925285680,gatau lah gue kecewa anjir mending dana nya buat org yg bnr bnr butuh pak banyak tau yg dapet ukt ga sesuai penghasilan ortu trs berakhir ngundurin diri karena ga mampu menurut gue anak dosen tuh mampu buat bayar ukt amp dll ,gatau kecewa anjir mending dana org bnr bnr butuh dapet ukt sesuai penghasilan ortu trs ngundurin anak dosen bayar ukt dll,"['gatau', 'kecewa', 'anjir', 'mending', 'dana', 'org', 'bnr', 'bnr', 'butuh', 'dapet', 'ukt', 'sesuai', 'penghasilan', 'ortu', 'trs', 'ngundurin', 'anak', 'dosen', 'bayar', 'ukt', 'dll']",gatau kecewa anjir mending dana org bnr bnr butuh dapet ukt sesuai hasil ortu trs ngundurin anak dosen bayar ukt dll,0.0,0.0,,Negatif
Wed Jun 04 23:25:33 +0000 2025,Can we do a mass #WWE black out if Karrion Kross dosen t get his contract renewed?! THEY WONT GET BETTER UNTIL THEY FEEL US!!!!!!! The WWE UNIVERSE IS TERRIBLY UNHAPPY AND WE HAVE BEEN FOR A FUCKING WHILE!!!!!!!!!!! I will be boycotting every wwe program this week #DISBELIEF,https://x.com/undefined/status/1930405594738868658,can we do a mass wwe black out if karrion kross dosen t get his contract renewed they wont get better until they feel us the wwe universe is terribly unhappy and we have been for a fucking while i will be boycotting every wwe program this week disbelief,can we do a mass wwe black out if karrion kross dosen get his contract renewed they wont get better until they feel us wwe universe is terribly unhappy and we have been for a fucking while i will be boycotting every wwe program this week disbelief,"['can', 'we', 'do', 'a', 'mass', 'wwe', 'black', 'out', 'if', 'karrion', 'kross', 'dosen', 'get', 'his', 'contract', 'renewed', 'they', 'wont', 'get', 'better', 'until', 'they', 'feel', 'us', 'wwe', 'universe', 'is', 'terribly', 'unhappy', 'and', 'we', 'have', 'been', 'for', 'a', 'fucking', 'while', 'i', 'will', 'be', 'boycotting', 'every', 'wwe', 'program', 'this', 'week', 'disbelief']",can we do a mass wwe black out if karrion kross dosen get his contract renewed they wont get better until they feel us wwe universe is terribly unhappy and we have been for a fucking while i will be boycotting every wwe program this week disbelief,-0.2020833333333333,0.6583333333333334,,Negatif
Wed Jun 04 23:25:04 +0000 2025,-ness kan sinta 3-4 itu ga sidang? Berarti itu ada penguji juga ga? atau input nilai cuman 1 dari dosen pembimbing aja?,https://x.com/undefined/status/1930405473703825708,ness kan sinta  itu ga sidang berarti itu ada penguji juga ga atau input nilai cuman  dari dosen pembimbing aja,ness sinta sidang penguji input nilai cuman dosen pembimbing,"['ness', 'sinta', 'sidang', 'penguji', 'input', 'nilai', 'cuman', 'dosen', 'pembimbing']",ness sinta sidang uji input nilai cuman dosen bimbing,0.0,0.0,,Negatif
Wed Jun 04 23:23:26 +0000 2025,@Shyae18 @usumfs sbg org yg pernah ngejar-ngejar dosen ke feb ini rill sih. fakultasku jauh di bawah kalo dibandingin dgn feb,https://x.com/undefined/status/1930405060544213188,  sbg org yg pernah ngejarngejar dosen ke feb ini rill sih fakultasku jauh di bawah kalo dibandingin dgn feb,sbg org ngejarngejar dosen feb rill fakultasku dibandingin feb,"['sbg', 'org', 'ngejarngejar', 'dosen', 'feb', 'rill', 'fakultasku', 'dibandingin', 'feb']",sbg org ngejarngejar dosen feb rill fakultas dibandingin feb,0.0,0.0,,Negatif
Wed Jun 04 23:23:24 +0000 2025,min.. apakah betul Hitler meninggal di garut?,https://x.com/undefined/status/1930405053984321639,min apakah betul hitler meninggal di garut,min hitler meninggal garut,"['min', 'hitler', 'meninggal', 'garut']",min hitler tinggal garut,0.0,0.0,,Negatif
Wed Jun 04 23:23:08 +0000 2025,@FixGucci erza dosen't need her both hand to stop him and Unohana can defeat him,https://x.com/undefined/status/1930404985898185203, erza dosent need her both hand to stop him and unohana can defeat him,erza dosent need her both hand to stop him and unohana can defeat him,"['erza', 'dosent', 'need', 'her', 'both', 'hand', 'to', 'stop', 'him', 'and', 'unohana', 'can', 'defeat', 'him']",erza dosent need her both hand to stop him and unohana can defeat him,0.0,0.0,,Negatif
Wed Jun 04 23:22:47 +0000 2025,sumpah aku ngisi kuisioner dosen dulu lama banget siji-siji terus dibantuin pacarku pake kodingan selesai jir sedetik ,https://x.com/undefined/status/1930404897767501880,sumpah aku ngisi kuisioner dosen dulu lama banget sijisiji terus dibantuin pacarku pake kodingan selesai jir sedetik ,sumpah ngisi kuisioner dosen sijisiji dibantuin pacarku pake kodingan selesai jir sedetik,"['sumpah', 'ngisi', 'kuisioner', 'dosen', 'sijisiji', 'dibantuin', 'pacarku', 'pake', 'kodingan', 'selesai', 'jir', 'sedetik']",sumpah ngisi kuisioner dosen sijisiji dibantuin pacar pake kodingan selesai jir detik,0.0,0.0,,Negatif
Wed Jun 04 23:22:22 +0000 2025,dosen yg suka gak ngasih kepastian tuh rese bgt sumpah. gue kan harus planning,https://x.com/undefined/status/1930404793329369211,dosen yg suka gak ngasih kepastian tuh rese bgt sumpah gue kan harus planning,dosen suka ngasih kepastian rese sumpah planning,"['dosen', 'suka', 'ngasih', 'kepastian', 'rese', 'sumpah', 'planning']",dosen suka ngasih pasti rese sumpah planning,0.0,0.0,,Negatif
Wed Jun 04 23:22:06 +0000 2025,@Timcast Zelenskyy obviously dosen't want peace. Both of them are villains let them destroy each other. Just keep our money and people out of it.,https://x.com/undefined/status/1930404726853775776, zelenskyy obviously dosent want peace both of them are villains let them destroy each other just keep our money and people out of it,zelenskyy obviously dosent want peace both of them are villains let them destroy each other just keep our money and people out of it,"['zelenskyy', 'obviously', 'dosent', 'want', 'peace', 'both', 'of', 'them', 'are', 'villains', 'let', 'them', 'destroy', 'each', 'other', 'just', 'keep', 'our', 'money', 'and', 'people', 'out', 'of', 'it']",zelenskyy obviously dosent want peace both of them are villains let them destroy each other just keep our money and people out of it,-0.10833333333333334,0.2916666666666667,,Negatif
Wed Jun 04 23:20:35 +0000 2025,@wak_kakak makasih pak... ,https://x.com/undefined/status/1930404345037910076,kakak makasih pak ,kakak makasih,"['kakak', 'makasih']",kakak makasih,0.0,0.0,,Negatif
Wed Jun 04 23:20:25 +0000 2025,@m_Iqbalramadhan @quintessentlal nungguin dosen keluar dari ruangannya....Oohhh time flies ,https://x.com/undefined/status/1930404300465025316,iqbalramadhan  nungguin dosen keluar dari ruangannyaoohhh time flies ,iqbalramadhan nungguin dosen ruangannyaoohhh time flies,"['iqbalramadhan', 'nungguin', 'dosen', 'ruangannyaoohhh', 'time', 'flies']",iqbalramadhan nungguin dosen ruangannyaoohhh time flies,0.0,0.0,,Negatif
Wed Jun 04 23:18:24 +0000 2025,@ardisatriawan Gak usah dengerin usulan dosen goblok ini lu usaha usaha aja masih kecil ya karyawan sedapetnya aja sesuaikan dengan kondisi lagian cuma goreng bakwan masa gaji UMR bedakan lah dengan PT yang memang ngerekrut yang qualified,https://x.com/undefined/status/1930403793201705271, gak usah dengerin usulan dosen goblok ini lu usaha usaha aja masih kecil ya karyawan sedapetnya aja sesuaikan dengan kondisi lagian cuma goreng bakwan masa gaji umr bedakan lah dengan pt yang memang ngerekrut yang qualified,dengerin usulan dosen goblok usaha usaha karyawan sedapetnya sesuaikan kondisi goreng bakwan gaji umr bedakan pt ngerekrut qualified,"['dengerin', 'usulan', 'dosen', 'goblok', 'usaha', 'usaha', 'karyawan', 'sedapetnya', 'sesuaikan', 'kondisi', 'goreng', 'bakwan', 'gaji', 'umr', 'bedakan', 'pt', 'ngerekrut', 'qualified']",dengerin usul dosen goblok usaha usaha karyawan sedapetnya sesuai kondisi goreng bakwan gaji umr beda pt ngerekrut qualified,0.0,0.0,,Negatif
Wed Jun 04 23:16:29 +0000 2025,@papilionidaety @yappingfess coba masuk dulu tapi tergantung dosen. ada yang bolehin masuk aja tp ada jg yg ngusir tp dulu aku pas awal smt biasanya dosen bahas kontrak gitu jd ketentuan kelasnya gimana aja bisa ditanya aja toleransi brp menit gituu,https://x.com/undefined/status/1930403313100726714,  coba masuk dulu tapi tergantung dosen ada yang bolehin masuk aja tp ada jg yg ngusir tp dulu aku pas awal smt biasanya dosen bahas kontrak gitu jd ketentuan kelasnya gimana aja bisa ditanya aja toleransi brp menit gituu,coba masuk tergantung dosen bolehin masuk tp ngusir tp smt dosen bahas kontrak gitu ketentuan kelasnya gimana toleransi brp menit gituu,"['coba', 'masuk', 'tergantung', 'dosen', 'bolehin', 'masuk', 'tp', 'ngusir', 'tp', 'smt', 'dosen', 'bahas', 'kontrak', 'gitu', 'ketentuan', 'kelasnya', 'gimana', 'toleransi', 'brp', 'menit', 'gituu']",coba masuk gantung dosen bolehin masuk tp ngusir tp smt dosen bahas kontrak gitu tentu kelas gimana toleransi brp menit gituu,0.0,0.0,,Negatif
Wed Jun 04 23:15:32 +0000 2025,yaa Allah kenapa ya dosen suka seenaknya sendiri ,https://x.com/undefined/status/1930403074545463604,yaa allah kenapa ya dosen suka seenaknya sendiri ,allah dosen suka,"['allah', 'dosen', 'suka']",allah dosen suka,0.0,0.0,,Negatif
Wed Jun 04 23:13:25 +0000 2025,@jkt48baba Fyi mba Desi ini dosen aku yg konsisten dari 2012 bicara tentang isu perempuan.,https://x.com/undefined/status/1930402542611247354, fyi mba desi ini dosen aku yg konsisten dari  bicara tentang isu perempuan,mba desi dosen konsisten bicara isu perempuan,"['mba', 'desi', 'dosen', 'konsisten', 'bicara', 'isu', 'perempuan']",mba desi dosen konsisten bicara isu perempuan,0.0,0.0,,Negatif
Wed Jun 04 22:42:43 +0000 2025,@Sobaros_ Klar gibt es die Fälle aber da geht es immer um hohe Dosen also 1-1 5l täglich. Also wer 250ml Energy pro Tag konsumiert erhöht sein Herzinfarktrisiko nicht mehr als der Kaffeetrinker. https://t.co/kp9935sGFu,https://x.com/undefined/status/1930394816820457562, klar gibt es die flle aber da geht es immer um hohe dosen also  l tglich also wer ml energy pro tag konsumiert erhht sein herzinfarktrisiko nicht mehr als der kaffeetrinker ,klar gibt es die flle aber da geht es immer um hohe dosen also l tglich also wer ml energy pro tag konsumiert erhht sein herzinfarktrisiko nicht mehr als der kaffeetrinker,"['klar', 'gibt', 'es', 'die', 'flle', 'aber', 'da', 'geht', 'es', 'immer', 'um', 'hohe', 'dosen', 'also', 'l', 'tglich', 'also', 'wer', 'ml', 'energy', 'pro', 'tag', 'konsumiert', 'erhht', 'sein', 'herzinfarktrisiko', 'nicht', 'mehr', 'als', 'der', 'kaffeetrinker']",klar gibt es die flle aber da geht es immer um hohe dosen also l tglich also wer ml energy pro tag konsumiert erhht sein herzinfarktrisiko nicht mehr als der kaffeetrinker,0.0,0.0,,Negatif
Wed Jun 04 22:20:43 +0000 2025,@thalissuffering Ibu dosen ini so mother. Dia nitip mahasiswanya pas mau nonton konser sendirian dianterin smp venue gemecc bgt pokonya sm beliau pst diurusin &amp; diperjuangkan.,https://x.com/undefined/status/1930389280033255528, ibu dosen ini so mother dia nitip mahasiswanya pas mau nonton konser sendirian dianterin smp venue gemecc bgt pokonya sm beliau pst diurusin amp diperjuangkan,dosen so mother nitip mahasiswanya nonton konser dianterin smp venue gemecc pokonya sm beliau pst diurusin diperjuangkan,"['dosen', 'so', 'mother', 'nitip', 'mahasiswanya', 'nonton', 'konser', 'dianterin', 'smp', 'venue', 'gemecc', 'pokonya', 'sm', 'beliau', 'pst', 'diurusin', 'diperjuangkan']",dosen so mother nitip mahasiswa nonton konser dianterin smp venue gemecc poko sm beliau pst diurusin juang,0.0,0.0,,Negatif
Wed Jun 04 22:09:25 +0000 2025,@tanyarlfes anggap aja cuma sekedar diskusi nada tinggi gitu cuma biar kamu yakin nada tinggi bukan berarti marah bisa aja emang disetting biar kaya gitu. percaya deh dosen tuh juga maunya mhsw nya lulus cepet karena bakal ngaruh ke akreditas dll,https://x.com/undefined/status/1930386436483936344, anggap aja cuma sekedar diskusi nada tinggi gitu cuma biar kamu yakin nada tinggi bukan berarti marah bisa aja emang disetting biar kaya gitu percaya deh dosen tuh juga maunya mhsw nya lulus cepet karena bakal ngaruh ke akreditas dll,anggap sekedar diskusi nada gitu nada marah emang disetting kaya gitu percaya deh dosen maunya mhsw lulus cepet ngaruh akreditas dll,"['anggap', 'sekedar', 'diskusi', 'nada', 'gitu', 'nada', 'marah', 'emang', 'disetting', 'kaya', 'gitu', 'percaya', 'deh', 'dosen', 'maunya', 'mhsw', 'lulus', 'cepet', 'ngaruh', 'akreditas', 'dll']",anggap dar diskusi nada gitu nada marah emang disetting kaya gitu percaya deh dosen mau mhsw lulus cepet ngaruh akreditas dll,0.0,0.0,,Negatif
Wed Jun 04 21:52:06 +0000 2025,bukan pada praktik menghafal itu sendiri. Gue ingat ketika matkul tarbiyah dosen pernah menyinggung soal At-Tawāfuq At-Tadrīsī: antara tujuan belajar aktivitas dan penilaian harus selaras. Kalau tujuan pembelajaran adalah mengenalkan kisah nabi maka bentuk evaluasi pun ,https://x.com/undefined/status/1930382075347251712,bukan pada praktik menghafal itu sendiri gue ingat ketika matkul tarbiyah dosen pernah menyinggung soal attawfuq attadrs antara tujuan belajar aktivitas dan penilaian harus selaras kalau tujuan pembelajaran adalah mengenalkan kisah nabi maka bentuk evaluasi pun ,praktik menghafal matkul tarbiyah dosen menyinggung attawfuq attadrs tujuan belajar aktivitas penilaian selaras tujuan pembelajaran mengenalkan kisah nabi bentuk evaluasi,"['praktik', 'menghafal', 'matkul', 'tarbiyah', 'dosen', 'menyinggung', 'attawfuq', 'attadrs', 'tujuan', 'belajar', 'aktivitas', 'penilaian', 'selaras', 'tujuan', 'pembelajaran', 'mengenalkan', 'kisah', 'nabi', 'bentuk', 'evaluasi']",praktik hafal matkul tarbiyah dosen singgung attawfuq attadrs tuju ajar aktivitas nilai selaras tuju ajar kenal kisah nabi bentuk evaluasi,0.0,0.0,,Negatif
Wed Jun 04 21:46:40 +0000 2025,Nagelsmann is a good manager in technically proficient sense but his level is process merchant club with no pressure like Leipzig Arsenal etc. guy just isn't a winner and dosen't pass the Don test will fail to get the job done with bitches watching and shit to be won.,https://x.com/undefined/status/1930380709534847118,nagelsmann is a good manager in technically proficient sense but his level is process merchant club with no pressure like leipzig arsenal etc guy just isnt a winner and dosent pass the don test will fail to get the job done with bitches watching and shit to be won,nagelsmann is a good manager in technically proficient sense but his level is process merchant club with no pressure like leipzig arsenal etc guy just isnt a winner and dosent pass don test will fail to get job done with bitches watching and shit to be won,"['nagelsmann', 'is', 'a', 'good', 'manager', 'in', 'technically', 'proficient', 'sense', 'but', 'his', 'level', 'is', 'process', 'merchant', 'club', 'with', 'no', 'pressure', 'like', 'leipzig', 'arsenal', 'etc', 'guy', 'just', 'isnt', 'a', 'winner', 'and', 'dosent', 'pass', 'don', 'test', 'will', 'fail', 'to', 'get', 'job', 'done', 'with', 'bitches', 'watching', 'and', 'shit', 'to', 'be', 'won']",nagelsmann is a good manager in technically proficient sense but his level is process merchant club with no pressure like leipzig arsenal etc guy just isnt a winner and dosent pass don test will fail to get job done with bitches watching and shit to be won,-1.3877787807814457e-17,0.45,,Negatif
Wed Jun 04 21:40:13 +0000 2025,@SugARR168_2 Iya ada dosen minta bantu koreksi soal ujian kemarin,https://x.com/undefined/status/1930379088109416536, iya ada dosen minta bantu koreksi soal ujian kemarin,dosen bantu koreksi ujian kemarin,"['dosen', 'bantu', 'koreksi', 'ujian', 'kemarin']",dosen bantu koreksi uji kemarin,0.0,0.0,,Negatif
Wed Jun 04 21:19:07 +0000 2025,@PNS_curhat @ArfiantiDiana Yang bikin saya kadang heran itu yang umur masih dibawah 35 tapi daftar PPPK terus minta dinaikkan jadi PNS.,https://x.com/undefined/status/1930373777206194475,curhat  yang bikin saya kadang heran itu yang umur masih dibawah  tapi daftar pppk terus minta dinaikkan jadi pns,curhat kadang heran umur dibawah daftar pppk dinaikkan pns,"['curhat', 'kadang', 'heran', 'umur', 'dibawah', 'daftar', 'pppk', 'dinaikkan', 'pns']",curhat kadang heran umur bawah daftar pppk naik pns,0.0,0.0,,Negatif
